country,country_code,type,ticker,yield,date
AT,AT,10Y,AT10Y,4.003,2009-04-30
AT,AT,10Y,AT10Y,4.329,2009-05-31
AT,AT,10Y,AT10Y,4.106,2009-06-30
AT,AT,10Y,AT10Y,3.772,2009-07-31
AT,AT,10Y,AT10Y,3.739,2009-08-31
AT,AT,10Y,AT10Y,3.661,2009-09-30
AT,AT,10Y,AT10Y,3.592,2009-10-31
AT,AT,10Y,AT10Y,3.523,2009-11-30
AT,AT,10Y,AT10Y,3.874,2009-12-31
AT,AT,10Y,AT10Y,3.673,2010-01-31
AT,AT,10Y,AT10Y,3.588,2010-02-28
AT,AT,10Y,AT10Y,3.471,2010-03-31
AT,AT,10Y,AT10Y,3.386,2010-04-30
AT,AT,10Y,AT10Y,3.008,2010-05-31
AT,AT,10Y,AT10Y,3.22,2010-06-30
AT,AT,10Y,AT10Y,3.106,2010-07-31
AT,AT,10Y,AT10Y,2.592,2010-08-31
AT,AT,10Y,AT10Y,2.812,2010-09-30
AT,AT,10Y,AT10Y,2.955,2010-10-31
AT,AT,10Y,AT10Y,3.234,2010-11-30
AT,AT,10Y,AT10Y,3.518,2010-12-31
AT,AT,10Y,AT10Y,3.618,2011-01-31
AT,AT,10Y,AT10Y,3.655,2011-02-28
AT,AT,10Y,AT10Y,3.833,2011-03-31
AT,AT,10Y,AT10Y,3.643,2011-04-30
AT,AT,10Y,AT10Y,3.45,2011-05-31
AT,AT,10Y,AT10Y,3.503,2011-06-30
AT,AT,10Y,AT10Y,3.132,2011-07-31
AT,AT,10Y,AT10Y,2.832,2011-08-31
AT,AT,10Y,AT10Y,2.673,2011-09-30
AT,AT,10Y,AT10Y,2.987,2011-10-31
AT,AT,10Y,AT10Y,3.521,2011-11-30
AT,AT,10Y,AT10Y,2.913,2011-12-31
AT,AT,10Y,AT10Y,3.089,2012-01-31
AT,AT,10Y,AT10Y,2.961,2012-02-29
AT,AT,10Y,AT10Y,2.793,2012-03-31
AT,AT,10Y,AT10Y,2.678,2012-04-30
AT,AT,10Y,AT10Y,2.107,2012-05-31
AT,AT,10Y,AT10Y,2.43,2012-06-30
AT,AT,10Y,AT10Y,1.899,2012-07-31
AT,AT,10Y,AT10Y,1.952,2012-08-31
AT,AT,10Y,AT10Y,1.923,2012-09-30
AT,AT,10Y,AT10Y,1.995,2012-10-31
AT,AT,10Y,AT10Y,1.743,2012-11-30
AT,AT,10Y,AT10Y,1.754,2012-12-31
AT,AT,10Y,AT10Y,1.992,2013-01-31
AT,AT,10Y,AT10Y,1.819,2013-02-28
AT,AT,10Y,AT10Y,1.688,2013-03-31
AT,AT,10Y,AT10Y,1.623,2013-04-30
AT,AT,10Y,AT10Y,1.911,2013-05-31
AT,AT,10Y,AT10Y,2.18,2013-06-30
AT,AT,10Y,AT10Y,2.083,2013-07-31
AT,AT,10Y,AT10Y,2.302,2013-08-31
AT,AT,10Y,AT10Y,2.192,2013-09-30
AT,AT,10Y,AT10Y,2.056,2013-10-31
AT,AT,10Y,AT10Y,2.054,2013-11-30
AT,AT,10Y,AT10Y,2.279,2013-12-31
AT,AT,10Y,AT10Y,1.926,2014-01-31
AT,AT,10Y,AT10Y,1.933,2014-02-28
AT,AT,10Y,AT10Y,1.827,2014-03-31
AT,AT,10Y,AT10Y,1.713,2014-04-30
AT,AT,10Y,AT10Y,1.552,2014-05-31
AT,AT,10Y,AT10Y,1.562,2014-06-30
AT,AT,10Y,AT10Y,1.414,2014-07-31
AT,AT,10Y,AT10Y,1.13,2014-08-31
AT,AT,10Y,AT10Y,1.156,2014-09-30
AT,AT,10Y,AT10Y,1.037,2014-10-31
AT,AT,10Y,AT10Y,0.843,2014-11-30
AT,AT,10Y,AT10Y,0.712,2014-12-31
AT,AT,10Y,AT10Y,0.409,2015-01-31
AT,AT,10Y,AT10Y,0.39,2015-02-28
AT,AT,10Y,AT10Y,0.323,2015-03-31
AT,AT,10Y,AT10Y,0.494,2015-04-30
AT,AT,10Y,AT10Y,0.638,2015-05-31
AT,AT,10Y,AT10Y,1.1564,2015-06-30
AT,AT,10Y,AT10Y,0.9115,2015-07-31
AT,AT,10Y,AT10Y,1.0711,2015-08-31
AT,AT,10Y,AT10Y,0.8982,2015-09-30
AT,AT,10Y,AT10Y,0.81,2015-10-31
AT,AT,10Y,AT10Y,0.7348,2015-11-30
AT,AT,10Y,AT10Y,0.8972,2015-12-31
AT,AT,10Y,AT10Y,0.5923,2016-01-31
AT,AT,10Y,AT10Y,0.3892,2016-02-29
AT,AT,10Y,AT10Y,0.3607,2016-03-31
AT,AT,10Y,AT10Y,0.5104,2016-04-30
AT,AT,10Y,AT10Y,0.3305,2016-05-31
AT,AT,10Y,AT10Y,0.221,2016-06-30
AT,AT,10Y,AT10Y,0.055,2016-07-31
AT,AT,10Y,AT10Y,0.131,2016-08-31
AT,AT,10Y,AT10Y,0.103,2016-09-30
AT,AT,10Y,AT10Y,0.351,2016-10-31
AT,AT,10Y,AT10Y,0.539,2016-11-30
AT,AT,10Y,AT10Y,0.426,2016-12-31
AT,AT,10Y,AT10Y,0.689,2017-01-31
AT,AT,10Y,AT10Y,0.431,2017-02-28
AT,AT,10Y,AT10Y,0.541,2017-03-31
AT,AT,10Y,AT10Y,0.608,2017-04-30
AT,AT,10Y,AT10Y,0.585,2017-05-31
AT,AT,10Y,AT10Y,0.711,2017-06-30
AT,AT,10Y,AT10Y,0.71,2017-07-31
AT,AT,10Y,AT10Y,0.57,2017-08-31
AT,AT,10Y,AT10Y,0.635,2017-09-30
AT,AT,10Y,AT10Y,0.54,2017-10-31
AT,AT,10Y,AT10Y,0.522,2017-11-30
AT,AT,10Y,AT10Y,0.588,2017-12-31
AT,AT,10Y,AT10Y,0.811,2018-01-31
AT,AT,10Y,AT10Y,0.904,2018-02-28
AT,AT,10Y,AT10Y,0.6975,2018-03-31
AT,AT,10Y,AT10Y,0.762,2018-04-30
AT,AT,10Y,AT10Y,0.6968,2018-05-31
AT,AT,10Y,AT10Y,0.578,2018-06-30
AT,AT,10Y,AT10Y,0.626,2018-07-31
AT,AT,10Y,AT10Y,0.552,2018-08-31
AT,AT,10Y,AT10Y,0.684,2018-09-30
AT,AT,10Y,AT10Y,0.608,2018-10-31
AT,AT,10Y,AT10Y,0.56,2018-11-30
AT,AT,10Y,AT10Y,0.498,2018-12-31
AT,AT,10Y,AT10Y,0.372,2019-01-31
AT,AT,10Y,AT10Y,0.538,2019-02-28
AT,AT,10Y,AT10Y,0.237,2019-03-31
AT,AT,10Y,AT10Y,0.307,2019-04-30
AT,AT,10Y,AT10Y,0.124,2019-05-31
AT,AT,10Y,AT10Y,-0.054,2019-06-30
AT,AT,10Y,AT10Y,-0.219,2019-07-31
AT,AT,10Y,AT10Y,-0.434,2019-08-31
AT,AT,10Y,AT10Y,-0.32,2019-09-30
AT,AT,10Y,AT10Y,-0.169,2019-10-31
AT,AT,10Y,AT10Y,-0.125,2019-11-30
AT,AT,10Y,AT10Y,0.026,2019-12-31
AT,AT,10Y,AT10Y,-0.262,2020-01-31
AT,AT,10Y,AT10Y,-0.369,2020-02-29
AT,AT,10Y,AT10Y,0.023,2020-03-31
AT,AT,10Y,AT10Y,-0.15,2020-04-30
AT,AT,10Y,AT10Y,-0.11,2020-05-31
AT,AT,10Y,AT10Y,-0.214,2020-06-30
AT,AT,10Y,AT10Y,-0.311,2020-07-31
AT,AT,10Y,AT10Y,-0.222,2020-08-31
AT,AT,10Y,AT10Y,-0.345,2020-09-30
AT,AT,10Y,AT10Y,-0.43,2020-10-31
AT,AT,10Y,AT10Y,-0.417,2020-11-30
AT,AT,10Y,AT10Y,-0.427,2020-12-31
AT,AT,10Y,AT10Y,-0.377,2021-01-31
AT,AT,10Y,AT10Y,-0.025,2021-02-28
AT,AT,10Y,AT10Y,-0.06,2021-03-31
AT,AT,10Y,AT10Y,0.038,2021-04-30
AT,AT,10Y,AT10Y,0.055,2021-05-31
AT,AT,10Y,AT10Y,0.004,2021-06-30
AT,AT,10Y,AT10Y,-0.211,2021-07-31
AT,AT,10Y,AT10Y,-0.154,2021-08-31
AT,AT,10Y,AT10Y,0.034,2021-09-30
AT,AT,10Y,AT10Y,0.149,2021-10-31
AT,AT,10Y,AT10Y,-0.083,2021-11-30
AT,AT,10Y,AT10Y,0.1024,2021-12-31
AT,AT,10Y,AT10Y,0.258,2022-01-31
AT,AT,10Y,AT10Y,0.525,2022-02-28
AT,AT,10Y,AT10Y,1.007,2022-03-31
AT,AT,10Y,AT10Y,1.44,2022-04-30
AT,AT,10Y,AT10Y,1.682,2022-05-31
AT,AT,10Y,AT10Y,1.936,2022-06-30
AT,AT,10Y,AT10Y,1.356,2022-07-31
AT,AT,10Y,AT10Y,2.171,2022-08-31
AT,AT,10Y,AT10Y,2.818,2022-09-30
AT,AT,10Y,AT10Y,2.829,2022-10-31
AT,AT,10Y,AT10Y,2.534,2022-11-30
AT,AT,10Y,AT10Y,3.203,2022-12-31
AT,AT,10Y,AT10Y,2.913,2023-01-31
AT,AT,10Y,AT10Y,3.286,2023-02-28
AT,AT,10Y,AT10Y,2.935,2023-03-31
AT,AT,10Y,AT10Y,2.991,2023-04-30
AT,AT,10Y,AT10Y,2.97,2023-05-31
AT,AT,10Y,AT10Y,3.041,2023-06-30
AT,AT,10Y,AT10Y,3.115,2023-07-31
AT,AT,10Y,AT10Y,3.059,2023-08-31
AT,AT,10Y,AT10Y,3.466,2023-09-30
AT,AT,10Y,AT10Y,3.448,2023-10-31
AT,AT,10Y,AT10Y,3.019,2023-11-30
AT,AT,10Y,AT10Y,2.596,2023-12-31
AT,AT,10Y,AT10Y,2.703,2024-01-31
AT,AT,10Y,AT10Y,2.89,2024-02-29
AT,AT,10Y,AT10Y,2.813,2024-03-31
AT,AT,10Y,AT10Y,3.055,2024-04-30
AT,AT,10Y,AT10Y,3.152,2024-05-31
AT,AT,10Y,AT10Y,3.061,2024-06-30
AT,AT,10Y,AT10Y,2.801,2024-07-31
AT,AT,10Y,AT10Y,2.81,2024-08-31
AT,AT,10Y,AT10Y,2.647,2024-09-30
AT,AT,10Y,AT10Y,2.8695,2024-10-31
AT,AT,10Y,AT10Y,2.5165,2024-11-30
AT,AT,10Y,AT10Y,2.754,2024-12-31
AT,AT,10Y,AT10Y,2.8125,2025-01-31
AT,AT,10Y,AT10Y,2.8215,2025-02-28
AT,AT,10Y,AT10Y,3.144,2025-03-31
AT,AT,10Y,AT10Y,2.884,2025-04-30
AT,AT,10Y,AT10Y,2.888,2025-05-31
AT,AT,10Y,AT10Y,2.991,2025-06-30
AT,AT,10Y,AT10Y,3.017,2025-07-31
AT,AT,10Y,AT10Y,3.0471,2025-08-31
AT,AT,10Y,AT10Y,3.0115,2025-09-30
AT,AT,10Y,AT10Y,2.9347,2025-10-31
AT,AT,10Y,AT10Y,2.995,2025-11-19
AU,AU,10Y,AU10Y,9.21,1995-06-30
AU,AU,10Y,AU10Y,9.42,1995-07-31
AU,AU,10Y,AU10Y,8.98,1995-08-31
AU,AU,10Y,AU10Y,8.57,1995-09-30
AU,AU,10Y,AU10Y,8.78,1995-10-31
AU,AU,10Y,AU10Y,8.17,1995-11-30
AU,AU,10Y,AU10Y,8.18,1995-12-31
AU,AU,10Y,AU10Y,8.01,1996-01-31
AU,AU,10Y,AU10Y,8.55,1996-02-29
AU,AU,10Y,AU10Y,8.79,1996-03-31
AU,AU,10Y,AU10Y,8.82,1996-04-30
AU,AU,10Y,AU10Y,8.97,1996-05-31
AU,AU,10Y,AU10Y,8.79,1996-06-30
AU,AU,10Y,AU10Y,8.26,1996-07-31
AU,AU,10Y,AU10Y,8.11,1996-08-31
AU,AU,10Y,AU10Y,7.82,1996-09-30
AU,AU,10Y,AU10Y,7.38,1996-10-31
AU,AU,10Y,AU10Y,7.19,1996-11-30
AU,AU,10Y,AU10Y,7.39,1996-12-31
AU,AU,10Y,AU10Y,7.34,1997-01-31
AU,AU,10Y,AU10Y,7.69,1997-02-28
AU,AU,10Y,AU10Y,8.02,1997-03-31
AU,AU,10Y,AU10Y,7.82,1997-04-30
AU,AU,10Y,AU10Y,7.46,1997-05-31
AU,AU,10Y,AU10Y,7.08,1997-06-30
AU,AU,10Y,AU10Y,6.37,1997-07-31
AU,AU,10Y,AU10Y,6.64,1997-08-31
AU,AU,10Y,AU10Y,6.14,1997-09-30
AU,AU,10Y,AU10Y,5.96,1997-10-31
AU,AU,10Y,AU10Y,6.18,1997-11-30
AU,AU,10Y,AU10Y,6.07,1997-12-31
AU,AU,10Y,AU10Y,5.88,1998-01-31
AU,AU,10Y,AU10Y,6.0,1998-02-28
AU,AU,10Y,AU10Y,5.72,1998-03-31
AU,AU,10Y,AU10Y,5.775,1998-04-30
AU,AU,10Y,AU10Y,5.43,1998-05-31
AU,AU,10Y,AU10Y,5.58,1998-06-30
AU,AU,10Y,AU10Y,5.59,1998-07-31
AU,AU,10Y,AU10Y,5.76,1998-08-31
AU,AU,10Y,AU10Y,4.99,1998-09-30
AU,AU,10Y,AU10Y,4.99,1998-10-31
AU,AU,10Y,AU10Y,5.04,1998-11-30
AU,AU,10Y,AU10Y,5.03,1998-12-31
AU,AU,10Y,AU10Y,5.05,1999-01-31
AU,AU,10Y,AU10Y,5.53,1999-02-28
AU,AU,10Y,AU10Y,5.52,1999-03-31
AU,AU,10Y,AU10Y,5.68,1999-04-30
AU,AU,10Y,AU10Y,6.03,1999-05-31
AU,AU,10Y,AU10Y,6.15,1999-06-30
AU,AU,10Y,AU10Y,6.28,1999-07-31
AU,AU,10Y,AU10Y,6.43,1999-08-31
AU,AU,10Y,AU10Y,6.23,1999-09-30
AU,AU,10Y,AU10Y,6.59,1999-10-31
AU,AU,10Y,AU10Y,6.64,1999-11-30
AU,AU,10Y,AU10Y,6.95,1999-12-31
AU,AU,10Y,AU10Y,7.19,2000-01-31
AU,AU,10Y,AU10Y,6.63,2000-02-29
AU,AU,10Y,AU10Y,6.36,2000-03-31
AU,AU,10Y,AU10Y,6.45,2000-04-30
AU,AU,10Y,AU10Y,6.19,2000-05-31
AU,AU,10Y,AU10Y,6.18,2000-06-30
AU,AU,10Y,AU10Y,6.25,2000-07-31
AU,AU,10Y,AU10Y,6.2,2000-08-31
AU,AU,10Y,AU10Y,6.19,2000-09-30
AU,AU,10Y,AU10Y,6.17,2000-10-31
AU,AU,10Y,AU10Y,5.74,2000-11-30
AU,AU,10Y,AU10Y,5.47,2000-12-31
AU,AU,10Y,AU10Y,5.31,2001-01-31
AU,AU,10Y,AU10Y,5.27,2001-02-28
AU,AU,10Y,AU10Y,5.27,2001-03-31
AU,AU,10Y,AU10Y,5.82,2001-04-30
AU,AU,10Y,AU10Y,5.97,2001-05-31
AU,AU,10Y,AU10Y,6.15,2001-06-30
AU,AU,10Y,AU10Y,6.02,2001-07-31
AU,AU,10Y,AU10Y,5.56,2001-08-31
AU,AU,10Y,AU10Y,5.56,2001-09-30
AU,AU,10Y,AU10Y,5.14,2001-10-31
AU,AU,10Y,AU10Y,5.57,2001-11-30
AU,AU,10Y,AU10Y,6.01,2001-12-31
AU,AU,10Y,AU10Y,6.04,2002-01-31
AU,AU,10Y,AU10Y,6.03,2002-02-28
AU,AU,10Y,AU10Y,6.32,2002-03-31
AU,AU,10Y,AU10Y,6.1,2002-04-30
AU,AU,10Y,AU10Y,6.2,2002-05-31
AU,AU,10Y,AU10Y,5.99,2002-06-30
AU,AU,10Y,AU10Y,5.86,2002-07-31
AU,AU,10Y,AU10Y,5.69,2002-08-31
AU,AU,10Y,AU10Y,5.34,2002-09-30
AU,AU,10Y,AU10Y,5.58,2002-10-31
AU,AU,10Y,AU10Y,5.7,2002-11-30
AU,AU,10Y,AU10Y,5.16,2002-12-31
AU,AU,10Y,AU10Y,5.18,2003-01-31
AU,AU,10Y,AU10Y,5.07,2003-02-28
AU,AU,10Y,AU10Y,5.33,2003-03-31
AU,AU,10Y,AU10Y,5.28,2003-04-30
AU,AU,10Y,AU10Y,4.87,2003-05-31
AU,AU,10Y,AU10Y,5.01,2003-06-30
AU,AU,10Y,AU10Y,5.43,2003-07-31
AU,AU,10Y,AU10Y,5.49,2003-08-31
AU,AU,10Y,AU10Y,5.38,2003-09-30
AU,AU,10Y,AU10Y,5.76,2003-10-31
AU,AU,10Y,AU10Y,5.96,2003-11-30
AU,AU,10Y,AU10Y,5.57,2003-12-31
AU,AU,10Y,AU10Y,5.78,2004-01-31
AU,AU,10Y,AU10Y,5.465,2004-02-29
AU,AU,10Y,AU10Y,5.495,2004-03-31
AU,AU,10Y,AU10Y,5.93,2004-04-30
AU,AU,10Y,AU10Y,5.835,2004-05-31
AU,AU,10Y,AU10Y,5.86,2004-06-30
AU,AU,10Y,AU10Y,5.85,2004-07-31
AU,AU,10Y,AU10Y,5.55,2004-08-31
AU,AU,10Y,AU10Y,5.52,2004-09-30
AU,AU,10Y,AU10Y,5.38,2004-10-31
AU,AU,10Y,AU10Y,5.29,2004-11-30
AU,AU,10Y,AU10Y,5.325,2004-12-31
AU,AU,10Y,AU10Y,5.36,2005-01-31
AU,AU,10Y,AU10Y,5.51,2005-02-28
AU,AU,10Y,AU10Y,5.715,2005-03-31
AU,AU,10Y,AU10Y,5.37,2005-04-30
AU,AU,10Y,AU10Y,5.18,2005-05-31
AU,AU,10Y,AU10Y,5.105,2005-06-30
AU,AU,10Y,AU10Y,5.185,2005-07-31
AU,AU,10Y,AU10Y,5.12,2005-08-31
AU,AU,10Y,AU10Y,5.33,2005-09-30
AU,AU,10Y,AU10Y,5.435,2005-10-31
AU,AU,10Y,AU10Y,5.395,2005-11-30
AU,AU,10Y,AU10Y,5.21,2005-12-31
AU,AU,10Y,AU10Y,5.36,2006-01-31
AU,AU,10Y,AU10Y,5.31,2006-02-28
AU,AU,10Y,AU10Y,5.385,2006-03-31
AU,AU,10Y,AU10Y,5.725,2006-04-30
AU,AU,10Y,AU10Y,5.765,2006-05-31
AU,AU,10Y,AU10Y,5.825,2006-06-30
AU,AU,10Y,AU10Y,5.87,2006-07-31
AU,AU,10Y,AU10Y,5.665,2006-08-31
AU,AU,10Y,AU10Y,5.515,2006-09-30
AU,AU,10Y,AU10Y,5.655,2006-10-31
AU,AU,10Y,AU10Y,5.55,2006-11-30
AU,AU,10Y,AU10Y,5.89,2006-12-31
AU,AU,10Y,AU10Y,5.902,2007-01-31
AU,AU,10Y,AU10Y,5.62,2007-02-28
AU,AU,10Y,AU10Y,5.915,2007-03-31
AU,AU,10Y,AU10Y,5.892,2007-04-30
AU,AU,10Y,AU10Y,6.015,2007-05-31
AU,AU,10Y,AU10Y,6.262,2007-06-30
AU,AU,10Y,AU10Y,6.017,2007-07-31
AU,AU,10Y,AU10Y,5.918,2007-08-31
AU,AU,10Y,AU10Y,6.18,2007-09-30
AU,AU,10Y,AU10Y,6.14,2007-10-31
AU,AU,10Y,AU10Y,5.91,2007-11-30
AU,AU,10Y,AU10Y,6.38,2007-12-31
AU,AU,10Y,AU10Y,6.145,2008-01-31
AU,AU,10Y,AU10Y,6.438,2008-02-29
AU,AU,10Y,AU10Y,6.148,2008-03-31
AU,AU,10Y,AU10Y,6.275,2008-04-30
AU,AU,10Y,AU10Y,6.537,2008-05-31
AU,AU,10Y,AU10Y,6.445,2008-06-30
AU,AU,10Y,AU10Y,6.233,2008-07-31
AU,AU,10Y,AU10Y,5.753,2008-08-31
AU,AU,10Y,AU10Y,5.41,2008-09-30
AU,AU,10Y,AU10Y,5.16,2008-10-31
AU,AU,10Y,AU10Y,4.58,2008-11-30
AU,AU,10Y,AU10Y,3.985,2008-12-31
AU,AU,10Y,AU10Y,4.103,2009-01-31
AU,AU,10Y,AU10Y,4.403,2009-02-28
AU,AU,10Y,AU10Y,4.635,2009-03-31
AU,AU,10Y,AU10Y,4.755,2009-04-30
AU,AU,10Y,AU10Y,5.485,2009-05-31
AU,AU,10Y,AU10Y,5.628,2009-06-30
AU,AU,10Y,AU10Y,5.71,2009-07-31
AU,AU,10Y,AU10Y,5.497,2009-08-31
AU,AU,10Y,AU10Y,5.432,2009-09-30
AU,AU,10Y,AU10Y,5.62,2009-10-31
AU,AU,10Y,AU10Y,5.31,2009-11-30
AU,AU,10Y,AU10Y,5.725,2009-12-31
AU,AU,10Y,AU10Y,5.45,2010-01-31
AU,AU,10Y,AU10Y,5.51,2010-02-28
AU,AU,10Y,AU10Y,5.782,2010-03-31
AU,AU,10Y,AU10Y,5.715,2010-04-30
AU,AU,10Y,AU10Y,5.372,2010-05-31
AU,AU,10Y,AU10Y,5.113,2010-06-30
AU,AU,10Y,AU10Y,5.215,2010-07-31
AU,AU,10Y,AU10Y,4.778,2010-08-31
AU,AU,10Y,AU10Y,4.972,2010-09-30
AU,AU,10Y,AU10Y,5.213,2010-10-31
AU,AU,10Y,AU10Y,5.425,2010-11-30
AU,AU,10Y,AU10Y,5.515,2010-12-31
AU,AU,10Y,AU10Y,5.488,2011-01-31
AU,AU,10Y,AU10Y,5.477,2011-02-28
AU,AU,10Y,AU10Y,5.512,2011-03-31
AU,AU,10Y,AU10Y,5.44,2011-04-30
AU,AU,10Y,AU10Y,5.227,2011-05-31
AU,AU,10Y,AU10Y,5.247,2011-06-30
AU,AU,10Y,AU10Y,4.825,2011-07-31
AU,AU,10Y,AU10Y,4.39,2011-08-31
AU,AU,10Y,AU10Y,4.25,2011-09-30
AU,AU,10Y,AU10Y,4.535,2011-10-31
AU,AU,10Y,AU10Y,3.945,2011-11-30
AU,AU,10Y,AU10Y,3.8,2011-12-31
AU,AU,10Y,AU10Y,3.855,2012-01-31
AU,AU,10Y,AU10Y,4.102,2012-02-29
AU,AU,10Y,AU10Y,4.077,2012-03-31
AU,AU,10Y,AU10Y,3.693,2012-04-30
AU,AU,10Y,AU10Y,2.938,2012-05-31
AU,AU,10Y,AU10Y,3.092,2012-06-30
AU,AU,10Y,AU10Y,3.04,2012-07-31
AU,AU,10Y,AU10Y,3.037,2012-08-31
AU,AU,10Y,AU10Y,3.017,2012-09-30
AU,AU,10Y,AU10Y,3.132,2012-10-31
AU,AU,10Y,AU10Y,3.172,2012-11-30
AU,AU,10Y,AU10Y,3.285,2012-12-31
AU,AU,10Y,AU10Y,3.465,2013-01-31
AU,AU,10Y,AU10Y,3.362,2013-02-28
AU,AU,10Y,AU10Y,3.415,2013-03-31
AU,AU,10Y,AU10Y,3.102,2013-04-30
AU,AU,10Y,AU10Y,3.378,2013-05-31
AU,AU,10Y,AU10Y,3.78,2013-06-30
AU,AU,10Y,AU10Y,3.723,2013-07-31
AU,AU,10Y,AU10Y,3.917,2013-08-31
AU,AU,10Y,AU10Y,3.916,2013-09-30
AU,AU,10Y,AU10Y,4.039,2013-10-31
AU,AU,10Y,AU10Y,4.231,2013-11-30
AU,AU,10Y,AU10Y,4.241,2013-12-31
AU,AU,10Y,AU10Y,3.999,2014-01-31
AU,AU,10Y,AU10Y,4.023,2014-02-28
AU,AU,10Y,AU10Y,4.084,2014-03-31
AU,AU,10Y,AU10Y,3.964,2014-04-30
AU,AU,10Y,AU10Y,3.671,2014-05-31
AU,AU,10Y,AU10Y,3.55,2014-06-30
AU,AU,10Y,AU10Y,3.512,2014-07-31
AU,AU,10Y,AU10Y,3.305,2014-08-31
AU,AU,10Y,AU10Y,3.498,2014-09-30
AU,AU,10Y,AU10Y,3.298,2014-10-31
AU,AU,10Y,AU10Y,3.057,2014-11-30
AU,AU,10Y,AU10Y,2.83,2014-12-31
AU,AU,10Y,AU10Y,2.469,2015-01-31
AU,AU,10Y,AU10Y,2.466,2015-02-28
AU,AU,10Y,AU10Y,2.333,2015-03-31
AU,AU,10Y,AU10Y,2.657,2015-04-30
AU,AU,10Y,AU10Y,2.74,2015-05-31
AU,AU,10Y,AU10Y,2.999,2015-06-30
AU,AU,10Y,AU10Y,2.767,2015-07-31
AU,AU,10Y,AU10Y,2.661,2015-08-31
AU,AU,10Y,AU10Y,2.608,2015-09-30
AU,AU,10Y,AU10Y,2.633,2015-10-31
AU,AU,10Y,AU10Y,2.85,2015-11-30
AU,AU,10Y,AU10Y,2.889,2015-12-31
AU,AU,10Y,AU10Y,2.665,2016-01-31
AU,AU,10Y,AU10Y,2.394,2016-02-29
AU,AU,10Y,AU10Y,2.5,2016-03-31
AU,AU,10Y,AU10Y,2.516,2016-04-30
AU,AU,10Y,AU10Y,2.322,2016-05-31
AU,AU,10Y,AU10Y,2.007,2016-06-30
AU,AU,10Y,AU10Y,1.904,2016-07-31
AU,AU,10Y,AU10Y,1.89,2016-08-31
AU,AU,10Y,AU10Y,1.961,2016-09-30
AU,AU,10Y,AU10Y,2.355,2016-10-31
AU,AU,10Y,AU10Y,2.741,2016-11-30
AU,AU,10Y,AU10Y,2.773,2016-12-31
AU,AU,10Y,AU10Y,2.726,2017-01-31
AU,AU,10Y,AU10Y,2.751,2017-02-28
AU,AU,10Y,AU10Y,2.711,2017-03-31
AU,AU,10Y,AU10Y,2.591,2017-04-30
AU,AU,10Y,AU10Y,2.391,2017-05-31
AU,AU,10Y,AU10Y,2.602,2017-06-30
AU,AU,10Y,AU10Y,2.694,2017-07-31
AU,AU,10Y,AU10Y,2.729,2017-08-31
AU,AU,10Y,AU10Y,2.84,2017-09-30
AU,AU,10Y,AU10Y,2.683,2017-10-31
AU,AU,10Y,AU10Y,2.515,2017-11-30
AU,AU,10Y,AU10Y,2.672,2017-12-31
AU,AU,10Y,AU10Y,2.802,2018-01-31
AU,AU,10Y,AU10Y,2.79,2018-02-28
AU,AU,10Y,AU10Y,2.595,2018-03-31
AU,AU,10Y,AU10Y,2.78,2018-04-30
AU,AU,10Y,AU10Y,2.667,2018-05-31
AU,AU,10Y,AU10Y,2.659,2018-06-30
AU,AU,10Y,AU10Y,2.66,2018-07-31
AU,AU,10Y,AU10Y,2.529,2018-08-31
AU,AU,10Y,AU10Y,2.675,2018-09-30
AU,AU,10Y,AU10Y,2.616,2018-10-31
AU,AU,10Y,AU10Y,2.594,2018-11-30
AU,AU,10Y,AU10Y,2.322,2018-12-31
AU,AU,10Y,AU10Y,2.238,2019-01-31
AU,AU,10Y,AU10Y,2.103,2019-02-28
AU,AU,10Y,AU10Y,1.781,2019-03-31
AU,AU,10Y,AU10Y,1.798,2019-04-30
AU,AU,10Y,AU10Y,1.47,2019-05-31
AU,AU,10Y,AU10Y,1.337,2019-06-30
AU,AU,10Y,AU10Y,1.205,2019-07-31
AU,AU,10Y,AU10Y,0.91,2019-08-31
AU,AU,10Y,AU10Y,0.96,2019-09-30
AU,AU,10Y,AU10Y,1.158,2019-10-31
AU,AU,10Y,AU10Y,1.038,2019-11-30
AU,AU,10Y,AU10Y,1.373,2019-12-31
AU,AU,10Y,AU10Y,0.973,2020-01-31
AU,AU,10Y,AU10Y,0.856,2020-02-29
AU,AU,10Y,AU10Y,0.805,2020-03-31
AU,AU,10Y,AU10Y,0.907,2020-04-30
AU,AU,10Y,AU10Y,0.898,2020-05-31
AU,AU,10Y,AU10Y,0.884,2020-06-30
AU,AU,10Y,AU10Y,0.83,2020-07-31
AU,AU,10Y,AU10Y,0.979,2020-08-31
AU,AU,10Y,AU10Y,0.851,2020-09-30
AU,AU,10Y,AU10Y,0.831,2020-10-31
AU,AU,10Y,AU10Y,0.917,2020-11-30
AU,AU,10Y,AU10Y,0.978,2020-12-31
AU,AU,10Y,AU10Y,1.129,2021-01-31
AU,AU,10Y,AU10Y,1.852,2021-02-28
AU,AU,10Y,AU10Y,1.808,2021-03-31
AU,AU,10Y,AU10Y,1.698,2021-04-30
AU,AU,10Y,AU10Y,1.656,2021-05-31
AU,AU,10Y,AU10Y,1.493,2021-06-30
AU,AU,10Y,AU10Y,1.19,2021-07-31
AU,AU,10Y,AU10Y,1.214,2021-08-31
AU,AU,10Y,AU10Y,1.504,2021-09-30
